"","gender","age_group","education","unemployed","have_partner","depressed","children_presence","housing_financial_difficulties","selfrated_health","critical_job","weight"
"370","f","_1","middle","no","no","no","no","yes","good","yes",0.0666511494970622
"371","m","_2","middle","no","no","no","no","yes","good","yes",0.0650192839071698
"372","f","_2","middle","no","no","no","no","yes","good","yes",0.0394292074775693
"373","m","_3","middle","no","no","no","no","yes","good","yes",0.0480994558961423
"374","f","_3","middle","no","no","no","no","yes","good","yes",0.0316704963365119
"375","m","_4","middle","no","no","no","no","yes","good","yes",0.014842230691695
"376","f","_4","middle","no","no","no","no","yes","good","yes",0.00681944539282661
"377","m","_1","high","no","no","no","no","yes","good","yes",0.563379917790364
"378","f","_1","high","no","no","no","no","yes","good","yes",0.337757995940883
"379","m","_2","high","no","no","no","no","yes","good","yes",0.241025057640601
"380","f","_2","high","no","no","no","no","yes","good","yes",0.125709193108679
"381","m","_3","high","no","no","no","no","yes","good","yes",0.13190425040741
"382","f","_3","high","no","no","no","no","yes","good","yes",0.0746968819897115
"383","m","_4","high","no","no","no","no","yes","good","yes",0.0511609831914367
"384","f","_4","high","no","no","no","no","yes","good","yes",0.0202170478099614
"385","m","_1","low","yes","yes","yes","yes","no","good","yes",0.000375728856569804
"386","f","_1","low","yes","yes","yes","yes","no","good","yes",0.000314300373446839
"387","m","_2","low","yes","yes","yes","yes","no","good","yes",0.0176484914716673
"388","f","_2","low","yes","yes","yes","yes","no","good","yes",0.0128433554441309
"389","m","_3","low","yes","yes","yes","yes","no","good","yes",0.106057210437382
"390","f","_3","low","yes","yes","yes","yes","no","good","yes",0.0838011450182271
"391","m","_4","low","yes","yes","yes","yes","no","good","yes",0.0293668324598226
"392","f","_4","low","yes","yes","yes","yes","no","good","yes",0.0161920572559806
"393","m","_1","middle","yes","yes","yes","yes","no","good","yes",0.00802067852375935
"394","f","_1","middle","yes","yes","yes","yes","no","good","yes",0.00995487979283259
"395","m","_2","middle","yes","yes","yes","yes","no","good","yes",0.118862725763907
"396","f","_2","middle","yes","yes","yes","yes","no","good","yes",0.128342697222841
"397","m","_3","middle","yes","yes","yes","yes","no","good","yes",0.420854845316051
"398","f","_3","middle","yes","yes","yes","yes","no","good","yes",0.493397163642098
"399","m","_4","middle","yes","yes","yes","yes","no","good","yes",0.0837999903433174
"400","f","_4","middle","yes","yes","yes","yes","no","good","yes",0.0685556823982788
"401","m","_1","high","yes","yes","yes","yes","no","good","yes",0.0130376655827859
"402","f","_1","high","yes","yes","yes","yes","no","good","yes",0.0139172595009747
"403","m","_2","high","yes","yes","yes","yes","no","good","yes",0.121558521260891
"404","f","_2","high","yes","yes","yes","yes","no","good","yes",0.112885942335568
"405","m","_3","high","yes","yes","yes","yes","no","good","yes",0.318398246923473
"406","f","_3","high","yes","yes","yes","yes","no","good","yes",0.321043559885866
"407","m","_4","high","yes","yes","yes","yes","no","good","yes",0.0796899185165997
"408","f","_4","high","yes","yes","yes","yes","no","good","yes",0.0560701670338124
"409","m","_1","low","no","yes","yes","yes","no","good","yes",1.5220441958939e-05
"410","f","_1","low","no","yes","yes","yes","no","good","yes",1.16051961655962e-05
"411","m","_2","low","no","yes","yes","yes","no","good","yes",0.000459852915116338
"412","f","_2","low","no","yes","yes","yes","no","good","yes",0.000305031529796825
"413","m","_3","low","no","yes","yes","yes","no","good","yes",0.00255374489239902
"414","f","_3","low","no","yes","yes","yes","no","good","yes",0.00183925582481738
"415","m","_4","low","no","yes","yes","yes","no","good","yes",0.000981917400093096
"416","f","_4","low","no","yes","yes","yes","no","good","yes",0.000493485910511157
"417","m","_1","middle","no","yes","yes","yes","no","good","yes",0.000407322976428687
"418","f","_1","middle","no","yes","yes","yes","no","good","yes",0.000460806604954857
"419","m","_2","middle","no","yes","yes","yes","no","good","yes",0.00388268471650019
"420","f","_2","middle","no","yes","yes","yes","no","good","yes",0.00382131183469985
"421","m","_3","middle","no","yes","yes","yes","no","good","yes",0.0127041241463816
"422","f","_3","middle","no","yes","yes","yes","no","good","yes",0.0135757528331407
"423","m","_4","middle","no","yes","yes","yes","no","good","yes",0.00351266639116812
"424","f","_4","middle","no","yes","yes","yes","no","good","yes",0.00261933635852986
"425","m","_1","high","no","yes","yes","yes","no","good","yes",0.000934423894176128
"426","f","_1","high","no","yes","yes","yes","no","good","yes",0.000909185916135985
"427","m","_2","high","no","yes","yes","yes","no","good","yes",0.00560387124674016
"428","f","_2","high","no","yes","yes","yes","no","good","yes",0.00474348442771492
"429","m","_3","high","no","yes","yes","yes","no","good","yes",0.0135643617843564
"430","f","_3","high","no","yes","yes","yes","no","good","yes",0.0124665859475801
"431","m","_4","high","no","yes","yes","yes","no","good","yes",0.00471425009913457
"432","f","_4","high","no","yes","yes","yes","no","good","yes",0.0030234024615505
"433","m","_1","low","yes","no","yes","yes","no","good","yes",0.000191555802737292
"434","f","_1","low","yes","no","yes","yes","no","good","yes",0.000113089591535585
"435","m","_2","low","yes","no","yes","yes","no","good","yes",0.0134453078125618
"436","f","_2","low","yes","no","yes","yes","no","good","yes",0.00690555579555476
"437","m","_3","low","yes","no","yes","yes","no","good","yes",0.0760634362694582
"438","f","_3","low","yes","no","yes","yes","no","good","yes",0.0424172658259153
"439","m","_4","low","yes","no","yes","yes","no","good","yes",0.0219548093892466
"440","f","_4","low","yes","no","yes","yes","no","good","yes",0.00854341637949415
"441","m","_1","middle","yes","no","yes","yes","no","good","yes",0.00715791488841163
"442","f","_1","middle","yes","no","yes","yes","no","good","yes",0.00627001265418149
"443","m","_2","middle","yes","no","yes","yes","no","good","yes",0.158512495730501
"444","f","_2","middle","yes","no","yes","yes","no","good","yes",0.120794165390753
"445","m","_3","middle","yes","no","yes","yes","no","good","yes",0.52835124086415
"446","f","_3","middle","yes","no","yes","yes","no","good","yes",0.437163632041076
"447","m","_4","middle","yes","no","yes","yes","no","good","yes",0.109665795346066
"448","f","_4","middle","yes","no","yes","yes","no","good","yes",0.0633180685971381
"449","m","_1","high","yes","no","yes","yes","no","good","yes",0.00788792922683654
"450","f","_1","high","yes","no","yes","yes","no","good","yes",0.00594256403353527
"451","m","_2","high","yes","no","yes","yes","no","good","yes",0.109898300072138
"452","f","_2","high","yes","no","yes","yes","no","good","yes",0.0720281741431076
"453","m","_3","high","yes","no","yes","yes","no","good","yes",0.270987223878764
"454","f","_3","high","yes","no","yes","yes","no","good","yes",0.192840872251869
"455","m","_4","high","yes","no","yes","yes","no","good","yes",0.0706998275840193
"456","f","_4","high","yes","no","yes","yes","no","good","yes",0.0351078147912849
"457","m","_1","low","no","no","yes","yes","no","good","yes",4.46084334857264e-06
"458","f","_1","low","no","no","yes","yes","no","good","yes",2.40048596843829e-06
"459","m","_2","low","no","no","yes","yes","no","good","yes",0.000201396097676925
"460","f","_2","low","no","no","yes","yes","no","good","yes",9.42830920532155e-05
"461","m","_3","low","no","no","yes","yes","no","good","yes",0.00105288805811259
"462","f","_3","low","no","no","yes","yes","no","good","yes",0.000535184843681981
"463","m","_4","low","no","no","yes","yes","no","good","yes",0.000422003904184119
"464","f","_4","low","no","no","yes","yes","no","good","yes",0.000149683264854666
"465","m","_1","middle","no","no","yes","yes","no","good","yes",0.000208969679393484
"466","f","_1","middle","no","no","yes","yes","no","good","yes",0.00016684762920534
"467","m","_2","middle","no","no","yes","yes","no","good","yes",0.0029765891353819
"468","f","_2","middle","no","no","yes","yes","no","good","yes",0.0020675509578435
"469","m","_3","middle","no","no","yes","yes","no","good","yes",0.00916862217946058
"470","f","_3","middle","no","no","yes","yes","no","good","yes",0.0069148099271718
"471","m","_4","middle","no","no","yes","yes","no","good","yes",0.00264261001778857
"472","f","_4","middle","no","no","yes","yes","no","good","yes",0.00139073511278882
"473","m","_1","high","no","no","yes","yes","no","good","yes",0.000324994529612363
"474","f","_1","high","no","no","yes","yes","no","good","yes",0.000223173072237934
"475","m","_2","high","no","no","yes","yes","no","good","yes",0.00291247805926093
"476","f","_2","high","no","no","yes","yes","no","good","yes",0.00173991875644423
"477","m","_3","high","no","no","yes","yes","no","good","yes",0.00663661249036751
"478","f","_3","high","no","no","yes","yes","no","good","yes",0.00430478640763638
"479","m","_4","high","no","no","yes","yes","no","good","yes",0.00240434363506355
"480","f","_4","high","no","no","yes","yes","no","good","yes",0.00108827050429919
"481","m","_1","low","yes","yes","no","yes","no","good","yes",0.0127718603309629
"482","f","_1","low","yes","yes","no","yes","no","good","yes",0.00771281421961007
"483","m","_2","low","yes","yes","no","yes","no","good","yes",0.487234415736995
"484","f","_2","low","yes","yes","no","yes","no","good","yes",0.255974812380169
"485","m","_3","low","yes","yes","no","yes","no","good","yes",1.93022629932097
"486","f","_3","low","yes","yes","no","yes","no","good","yes",1.10104823499463
"487","m","_4","low","yes","yes","no","yes","no","good","yes",0.670299405737416
"488","f","_4","low","yes","yes","no","yes","no","good","yes",0.266810012642193
"489","m","_1","middle","yes","yes","no","yes","no","good","yes",0.172257975624524
"490","f","_1","middle","yes","yes","no","yes","no","good","yes",0.154345017123662
"491","m","_2","middle","yes","yes","no","yes","no","good","yes",2.07331205336296
"492","f","_2","middle","yes","yes","no","yes","no","good","yes",1.61613826485279
"493","m","_3","middle","yes","yes","no","yes","no","good","yes",4.83937169289302
"494","f","_3","middle","yes","yes","no","yes","no","good","yes",4.09582752790097
"495","m","_4","middle","yes","yes","no","yes","no","good","yes",1.20849349478317
"496","f","_4","middle","yes","yes","no","yes","no","good","yes",0.713727072364932
"497","m","_1","high","yes","yes","no","yes","no","good","yes",0.588116985673522
"498","f","_1","high","yes","yes","no","yes","no","good","yes",0.453216773208945
"499","m","_2","high","yes","yes","no","yes","no","good","yes",4.4534855927819
"500","f","_2","high","yes","yes","no","yes","no","good","yes",2.9856773247326
"501","m","_3","high","yes","yes","no","yes","no","good","yes",7.68994037187452
"502","f","_3","high","yes","yes","no","yes","no","good","yes",5.59763569821183
"503","m","_4","high","yes","yes","no","yes","no","good","yes",2.41378946409648
"504","f","_4","high","yes","yes","no","yes","no","good","yes",1.22607268797117
"505","m","_1","low","no","yes","no","yes","no","good","yes",0.000808075453353984
"506","f","_1","low","no","yes","no","yes","no","good","yes",0.000444800739729906
"507","m","_2","low","no","yes","no","yes","no","good","yes",0.0198287050643914
"508","f","_2","low","no","yes","no","yes","no","good","yes",0.00949529595643559
"509","m","_3","low","no","yes","no","yes","no","good","yes",0.072592304088385
"510","f","_3","low","no","yes","no","yes","no","good","yes",0.0377436219889741
"511","m","_4","low","no","yes","no","yes","no","good","yes",0.0350051325376207
"512","f","_4","low","no","yes","no","yes","no","good","yes",0.0127004728879798
"513","m","_1","middle","no","yes","no","yes","no","good","yes",0.0136631922579595
"514","f","_1","middle","no","yes","no","yes","no","good","yes",0.0111588728741147
"515","m","_2","middle","no","yes","no","yes","no","good","yes",0.105778195722011
"516","f","_2","middle","no","yes","no","yes","no","good","yes",0.0751562100957594
"517","m","_3","middle","no","yes","no","yes","no","good","yes",0.228163630588755
"518","f","_3","middle","no","yes","no","yes","no","good","yes",0.176016741096965
"519","m","_4","middle","no","yes","no","yes","no","good","yes",0.0791192743336453
"520","f","_4","middle","no","yes","no","yes","no","good","yes",0.0425917049221955
"521","m","_1","high","no","yes","no","yes","no","good","yes",0.0658343970264775
"522","f","_1","high","no","yes","no","yes","no","good","yes",0.0462434247759544
"523","m","_2","high","no","yes","no","yes","no","good","yes",0.320662248355989
"524","f","_2","high","no","yes","no","yes","no","good","yes",0.19595011730501
"525","m","_3","high","no","yes","no","yes","no","good","yes",0.511677959913672
"526","f","_3","high","no","yes","no","yes","no","good","yes",0.339494892646847
"527","m","_4","high","no","yes","no","yes","no","good","yes",0.223025060024115
"528","f","_4","high","no","yes","no","yes","no","good","yes",0.103258395437405
"529","m","_1","low","yes","no","no","yes","no","good","yes",0.00375663050401355
"530","f","_1","low","yes","no","no","yes","no","good","yes",0.00160108418392102
"531","m","_2","low","yes","no","no","yes","no","good","yes",0.214153252820979
"532","f","_2","low","yes","no","no","yes","no","good","yes",0.0794037344885063
"533","m","_3","low","yes","no","no","yes","no","good","yes",0.798670288575171
"534","f","_3","low","yes","no","no","yes","no","good","yes",0.321530830132579
"535","m","_4","low","yes","no","no","yes","no","good","yes",0.289111227899043
"536","f","_4","low","yes","no","no","yes","no","good","yes",0.0812185485692564
"537","m","_1","middle","yes","no","no","yes","no","good","yes",0.0886907480431212
"538","f","_1","middle","yes","no","no","yes","no","good","yes",0.0560852382218069
"539","m","_2","middle","yes","no","no","yes","no","good","yes",1.59516660679197
"540","f","_2","middle","yes","no","no","yes","no","good","yes",0.877560095848432
"541","m","_3","middle","yes","no","no","yes","no","good","yes",3.50512038363394
"542","f","_3","middle","yes","no","no","yes","no","good","yes",2.09369104721647
"543","m","_4","middle","yes","no","no","yes","no","good","yes",0.912420637036143
"544","f","_4","middle","yes","no","no","yes","no","good","yes",0.380311913055315
"545","m","_1","high","yes","no","no","yes","no","good","yes",0.20528180101236
"546","f","_1","high","yes","no","no","yes","no","good","yes",0.111647673527968
"547","m","_2","high","yes","no","no","yes","no","good","yes",2.32289284664426
